classe,data,consumo_mwh,numero_uc,consumo_medio_kwh_uc
Comercial,1994-01-01,77720.983,0.0,
Comercial,1994-02-01,77214.332,0.0,
Comercial,1994-03-01,79659.559,0.0,
Comercial,1994-04-01,77696.54299999999,0.0,
Comercial,1994-05-01,69609.93400000001,0.0,
Comercial,1994-06-01,68379.684,0.0,
Comercial,1994-07-01,65826.657,0.0,
Comercial,1994-08-01,62667.34199999999,0.0,
Comercial,1994-09-01,69516.822,0.0,
Comercial,1994-10-01,69791.23300000001,0.0,
Comercial,1994-11-01,69970.26100000001,0.0,
Comercial,1994-12-01,78711.11,105651.0,745.011
Comercial,1995-01-01,89050.90400000001,106649.0,834.991
Comercial,1995-02-01,89734.214,107584.0,834.085
Comercial,1995-03-01,92127.135,108250.0,851.059
Comercial,1995-04-01,85088.815,108797.0,782.088
Comercial,1995-05-01,78224.14199999999,109428.0,714.846
Comercial,1995-06-01,76129.579,110034.0,691.873
Comercial,1995-07-01,77970.25099999999,110647.0,704.676
Comercial,1995-08-01,76356.99,111243.0,686.398
Comercial,1995-09-01,79421.98599999999,111687.0,711.112
Comercial,1995-10-01,82434.20700000001,112161.0,734.963
Comercial,1995-11-01,83081.83899999999,112764.0,736.776
Comercial,1995-12-01,87547.87299999999,113362.0,772.286
Comercial,1996-01-01,96276.481,114068.0,844.027
Comercial,1996-02-01,100214.41499999998,114660.0,874.014
Comercial,1996-03-01,97170.709,115204.0,843.466
Comercial,1996-04-01,97294.859,115632.0,841.418
Comercial,1996-05-01,91290.62000000001,116202.0,785.62
Comercial,1996-06-01,82346.136,116700.0,705.622
Comercial,1996-07-01,85056.01699999999,117179.0,725.864
Comercial,1996-08-01,81962.06599999999,117628.0,696.79
Comercial,1996-09-01,82631.775,111651.0,740.09
Comercial,1996-10-01,83614.267,111915.0,747.123
Comercial,1996-11-01,88301.447,112610.0,784.135
Comercial,1996-12-01,94788.28,112989.0,838.916
Comercial,1997-01-01,111258.14199999999,113424.0,980.905
Comercial,1997-02-01,110302.81799999997,113699.0,970.13
Comercial,1997-03-01,109127.03,114143.0,956.055
Comercial,1997-04-01,104072.95300000001,114583.0,908.276
Comercial,1997-05-01,97106.07599999999,114920.0,844.988
Comercial,1997-06-01,91794.169,115273.0,796.32
Comercial,1997-07-01,91405.275,115347.0,792.437
Comercial,1997-08-01,91581.473,115655.0,791.851
Comercial,1997-09-01,96608.437,116233.0,831.162
Comercial,1997-10-01,97921.717,116735.0,838.838
Comercial,1997-11-01,98739.956,117260.0,842.06
Comercial,1997-12-01,106931.00399999999,119400.0,895.57
Comercial,1998-01-01,120507.82400000001,120407.0,1000.837
Comercial,1998-02-01,121717.74100000001,120806.0,1007.547
Comercial,1998-03-01,122099.515,121312.0,1006.492
Comercial,1998-04-01,111999.16,121792.0,919.594
Comercial,1998-05-01,105564.894,122191.0,863.933
Comercial,1998-06-01,101831.391,122434.0,831.725
Comercial,1998-07-01,99108.81400000001,122576.0,808.55
Comercial,1998-08-01,101214.262,122681.0,825.02
Comercial,1998-09-01,101945.899,122880.0,829.638
Comercial,1998-10-01,103784.12699999998,123266.0,841.953
Comercial,1998-11-01,107821.79999999999,123852.0,870.57
Comercial,1998-12-01,115110.972,124423.0,925.158
Comercial,1999-01-01,126023.63500000001,124954.0,1008.56
Comercial,1999-02-01,123951.34300000001,125457.0,987.999
Comercial,1999-03-01,138499.984,125758.0,1101.321
Comercial,1999-04-01,126480.089,126118.0,1002.871
Comercial,1999-05-01,114249.093,126390.0,903.941
Comercial,1999-06-01,106151.795,126706.0,837.78
Comercial,1999-07-01,107433.01000000001,126923.0,846.442
Comercial,1999-08-01,108565.449,127432.0,851.948
Comercial,1999-09-01,112625.10599999999,127980.0,880.021
Comercial,1999-10-01,110753.187,128403.0,862.544
Comercial,1999-11-01,112126.75699999998,128694.0,871.266
Comercial,1999-12-01,126363.764,129529.0,975.563
Comercial,2000-01-01,137334.49899999998,130327.0,1053.769
Comercial,2000-02-01,142906.77899999998,130952.0,1091.291
Comercial,2000-03-01,147441.51,131375.0,1122.295
Comercial,2000-04-01,136290.798,131869.0,1033.532
Comercial,2000-05-01,129870.70700000001,132202.0,982.366
Comercial,2000-06-01,121273.25600000002,132559.0,914.862
Comercial,2000-07-01,119459.49100000001,133033.0,897.969
Comercial,2000-08-01,117225.66,133500.0,878.095
Comercial,2000-09-01,116364.22400000002,133885.0,869.136
Comercial,2000-10-01,128224.473,134497.0,953.363
Comercial,2000-11-01,131918.97400000002,135122.0,976.295
Comercial,2000-12-01,139528.11299999998,135888.0,1026.788
Comercial,2001-01-01,147701.18,136496.0,1082.092
Comercial,2001-02-01,156663.707,136927.0,1144.14
Comercial,2001-03-01,168621.817,137340.0,1227.769
Comercial,2001-04-01,158154.51200000002,137670.0,1148.794
Comercial,2001-05-01,140501.17200000002,138064.0,1017.652
Comercial,2001-06-01,125422.728,138612.0,904.848
Comercial,2001-07-01,119290.60699999999,138973.0,858.373
Comercial,2001-08-01,121086.366,139369.0,868.819
Comercial,2001-09-01,122595.753,139639.0,877.948
Comercial,2001-10-01,120267.33199999998,140004.0,859.028
Comercial,2001-11-01,134255.256,140315.0,956.813
Comercial,2001-12-01,137896.689,140957.0,978.289
Comercial,2002-01-01,148879.417,141481.0,1052.293
Comercial,2002-02-01,160323.78,141642.0,1131.894
Comercial,2002-03-01,154783.845,141963.0,1090.311
Comercial,2002-04-01,167583.532,142292.0,1177.744
Comercial,2002-05-01,146069.389,142574.0,1024.516
Comercial,2002-06-01,137716.77399999998,142866.0,963.958
Comercial,2002-07-01,132389.416,142974.0,925.968
Comercial,2002-08-01,131216.71399999998,143350.0,915.359
Comercial,2002-09-01,128870.43000000002,143688.0,896.877
Comercial,2002-10-01,142015.11000000002,144070.0,985.737
Comercial,2002-11-01,142024.885,144560.0,982.463
Comercial,2002-12-01,150209.287,145128.0,1035.012
Comercial,2003-01-01,167210.089,145437.0,1149.708
Comercial,2003-02-01,179080.908,145743.0,1228.744
Comercial,2003-03-01,180673.28300000002,145943.0,1237.972
Comercial,2003-04-01,154866.921,145943.0,1061.147
Comercial,2003-05-01,153924.22699999998,146268.0,1052.344
Comercial,2003-06-01,138968.199,146780.0,946.779
Comercial,2003-07-01,138514.438,146992.0,942.326
Comercial,2003-08-01,134497.34,147256.0,913.357
Comercial,2003-09-01,132149.257,147642.0,895.065
Comercial,2003-10-01,145602.35,147959.0,984.072
Comercial,2003-11-01,145670.484,148453.0,981.257
Comercial,2003-12-01,157695.76799999998,148960.0,1058.645
Comercial,2004-01-01,168276.321,149545.0,1125.255
Comercial,2004-02-01,177070.62099999998,149675.0,1183.034
Comercial,2004-03-01,184787.124,150002.0,1231.898
Comercial,2004-04-01,168315.72799999997,150237.0,1120.335
Comercial,2004-05-01,160232.33000000002,150524.0,1064.497
Comercial,2004-06-01,141185.794,150815.0,936.152
Comercial,2004-07-01,144781.48700000002,151263.0,957.151
Comercial,2004-08-01,146208.08500000002,151746.0,963.505
Comercial,2004-09-01,146725.374,152412.0,962.689
Comercial,2004-10-01,151857.96000000002,153020.0,992.406
Comercial,2004-11-01,156807.425,153458.0,1021.826
Comercial,2004-12-01,168928.19999999995,154125.0,1096.047
Comercial,2005-01-01,181931.051,154823.0,1175.091
Comercial,2005-02-01,184775.10199999998,155125.0,1191.137
Comercial,2005-03-01,191188.22600000002,155370.0,1230.535
Comercial,2005-04-01,193543.32200000001,155896.0,1241.49
Comercial,2005-05-01,170000.798,156422.0,1086.809
Comercial,2005-06-01,165177.25900000002,156882.0,1052.876
Comercial,2005-07-01,162014.08899999998,157376.0,1029.471
Comercial,2005-08-01,157898.189,158094.0,998.761
Comercial,2005-09-01,160218.868,158550.0,1010.526
Comercial,2005-10-01,160244.10299999997,158974.0,1007.989
Comercial,2005-11-01,167826.86500000002,159535.0,1051.975
Comercial,2005-12-01,188636.22499999998,160305.0,1176.733
Comercial,2006-01-01,192748.985,160848.0,1198.33
Comercial,2006-02-01,209500.669,161148.0,1300.051
Comercial,2006-03-01,214589.95200000002,161401.0,1329.545
Comercial,2006-04-01,201690.006,161849.0,1246.162
Comercial,2006-05-01,164137.735,162024.0,1013.046
Comercial,2006-06-01,171496.185,162266.0,1056.883
Comercial,2006-07-01,167628.18500000003,162420.0,1032.066
Comercial,2006-08-01,171061.188,162659.0,1051.655
Comercial,2006-09-01,171678.15600000002,163107.0,1052.549
Comercial,2006-10-01,171188.995,163641.0,1046.125
Comercial,2006-11-01,187465.995,164220.0,1141.554
Comercial,2006-12-01,196829.383,164637.0,1195.536
Comercial,2007-01-01,217290.65399999998,165258.0,1314.857
Comercial,2007-02-01,220112.75900000002,165654.0,1328.75
Comercial,2007-03-01,227268.877,166036.0,1368.793
Comercial,2007-04-01,224311.78499999997,166804.0,1344.763
Comercial,2007-05-01,207462.667,166664.0,1244.796
Comercial,2007-06-01,172237.917,166751.0,1032.905
Comercial,2007-07-01,176973.11299999998,167371.0,1057.37
Comercial,2007-08-01,174560.962,168443.0,1036.321
Comercial,2007-09-01,185358.94400000002,168841.0,1097.831
Comercial,2007-10-01,185267.04199999996,169370.0,1093.86
Comercial,2007-11-01,199307.113,170080.0,1171.843
Comercial,2007-12-01,210018.06999999998,170345.0,1232.898
Comercial,2008-01-01,220496.662,171587.0,1285.043
Comercial,2008-02-01,231076.903,169196.0,1365.735
Comercial,2008-03-01,235340.96499999997,174537.0,1348.373
Comercial,2008-04-01,222591.364,172726.0,1288.696
Comercial,2008-05-01,203528.882,172944.0,1176.848
Comercial,2008-06-01,189359.4311,173318.0,1092.555
Comercial,2008-07-01,186480.087,173799.0,1072.964
Comercial,2008-08-01,201654.785,174086.0,1158.363
Comercial,2008-09-01,195638.21199999997,174583.0,1120.603
Comercial,2008-10-01,199083.58000000002,174987.0,1137.705
Comercial,2008-11-01,214731.172,175243.0,1225.334
Comercial,2008-12-01,213740.894,175730.0,1216.303
Comercial,2009-01-01,230579.55800000002,177099.0,1301.981
Comercial,2009-02-01,246755.17,174106.0,1417.27
Comercial,2009-03-01,256898.758,177470.0,1447.562
Comercial,2009-04-01,253511.441,180339.0,1405.749
Comercial,2009-05-01,221852.155,178067.0,1245.891
Comercial,2009-06-01,199366.161,178773.0,1115.192
Comercial,2009-07-01,194230.93899999998,178915.0,1085.605
Comercial,2009-08-01,195814.86200000002,179358.0,1091.754
Comercial,2009-09-01,198308.281,179708.0,1103.503
Comercial,2009-10-01,203428.642,180217.0,1128.798
Comercial,2009-11-01,236697.57700000002,180711.0,1309.813
Comercial,2009-12-01,255224.885,178463.0,1430.128
Comercial,2010-01-01,261991.831,184966.0,1416.432
Comercial,2010-02-01,258815.53900000002,176628.0,1465.314
Comercial,2010-03-01,282306.846,188252.0,1499.622
Comercial,2010-04-01,261491.63299999997,183216.0,1427.231
Comercial,2010-05-01,228530.604,183821.0,1243.224
Comercial,2010-06-01,217087.746,184071.0,1179.37
Comercial,2010-07-01,208810.11599999998,185010.0,1128.642
Comercial,2010-08-01,209787.32800000004,185124.0,1133.226
Comercial,2010-09-01,220797.467,185582.0,1189.757
Comercial,2010-10-01,212569.745,181714.0,1169.804
Comercial,2010-11-01,236489.907,191476.0,1235.089
Comercial,2010-12-01,246764.44,187403.0,1316.758
Comercial,2011-01-01,271658.333,188675.0,1439.822
Comercial,2011-02-01,286154.14,188882.0,1514.989
Comercial,2011-03-01,277765.68200000003,189555.0,1465.357
Comercial,2011-04-01,262308.74700000003,190210.0,1379.048
Comercial,2011-05-01,245947.87,190881.0,1288.488
Comercial,2011-06-01,241060.14500000002,208120.0,1158.275
Comercial,2011-07-01,229314.696,210660.0,1088.554
Comercial,2011-08-01,237954.85643797996,211343.0,1125.918
Comercial,2011-09-01,244662.023,212220.0,1152.87
Comercial,2011-10-01,250217.674,212188.0,1179.226
Comercial,2011-11-01,257237.86100000003,212915.0,1208.172
Comercial,2011-12-01,282465.25600000005,213600.0,1322.403
Comercial,2012-01-01,290442.497,214925.0,1351.367
Comercial,2012-02-01,322230.466,215174.0,1497.534
Comercial,2012-03-01,346829.789,215927.0,1606.236
Comercial,2012-04-01,305580.584,216597.0,1410.826
Comercial,2012-05-01,280190.988,217044.0,1290.941
Comercial,2012-06-01,256310.29199999996,217494.0,1178.471
Comercial,2012-07-01,252715.133,218368.0,1157.29
Comercial,2012-08-01,266228.295,219116.0,1215.011
Comercial,2012-09-01,263809.625138,220045.0,1198.889
Comercial,2012-10-01,268031.07742700004,221081.0,1212.366
Comercial,2012-11-01,296148.99539399997,221541.0,1336.768
Comercial,2012-12-01,318493.955492,222319.0,1432.599
Comercial,2013-01-01,328108.786508,223600.0,1467.392
Comercial,2013-02-01,333295.59403100004,223866.0,1488.817
Comercial,2013-03-01,335478.004539,224348.0,1495.347
Comercial,2013-04-01,303186.609773,225250.0,1346.0
Comercial,2013-05-01,296479.73827000003,225925.0,1312.293
Comercial,2013-06-01,278070.99600299995,226481.0,1227.79
Comercial,2013-07-01,276097.33545099996,227319.0,1214.581
Comercial,2013-08-01,274941.537633,227816.0,1206.858
Comercial,2013-09-01,264383.66750700003,228683.0,1156.114
Comercial,2013-10-01,286589.035674,229781.0,1247.227
Comercial,2013-11-01,308021.957328,230376.0,1337.04
Comercial,2013-12-01,317892.95026799996,231276.0,1374.518
Comercial,2014-01-01,359731.08166200004,232507.0,1547.184
Comercial,2014-02-01,410898.40266699996,232777.0,1765.202
Comercial,2014-03-01,354170.29779599997,233725.0,1515.329
Comercial,2014-04-01,335914.337282,234634.0,1431.652
Comercial,2014-05-01,318561.2437,234834.0,1356.538
Comercial,2014-06-01,286639.157431,236110.0,1214.007
Comercial,2014-07-01,280356.20204899996,236955.0,1183.162
Comercial,2014-08-01,296643.290462,237498.0,1249.035
